REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Alabama,2018,24,X,0.773146,X,X,X,X,X,X,281,80,36345
States,Alaska,2018,24,X,0.902708,X,X,X,X,X,X,36,14,3988
States,Arizona,2018,24,X,1.76123,X,X,X,X,X,X,140,25,7949
States,Arkansas,2018,24,X,1.3708,X,X,X,X,X,X,20,5,1459
States,California,2018,24,X,1.33835,X,X,X,X,X,X,548,90,40946
States,Colorado,2018,24,X,0.264858,X,X,X,X,X,X,57,41,21521
States,Connecticut,2018,24,X,0.879507,X,X,X,X,X,X,10,6,1137
States,Delaware,2018,24,X,0.042517,X,X,X,X,X,X,1,10,2352
States,District of Columbia,2018,24,X,0.829155,X,X,X,X,X,X,86,4,10372
States,Florida,2018,24,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2018,24,X,1.36866,X,X,X,X,X,X,528,45,38578
States,Hawaii,2018,24,X,1.24844,X,X,X,X,X,X,10,14,801
States,Idaho,2018,24,X,0.184843,X,X,X,X,X,X,1,2,541
States,Illinois,2018,24,X,0.604413,X,X,X,X,X,X,209,61,34579
States,Indiana,2018,24,X,0.487277,X,X,X,X,X,X,9,15,1847
States,Iowa,2018,24,X,0,X,X,X,X,X,X,0,7,1434
States,Kansas,2018,24,X,0.833912,X,X,X,X,X,X,12,10,1439
States,Kentucky,2018,24,X,0.290251,X,X,X,X,X,X,17,9,5857
States,Louisiana,2018,24,X,1.33267,X,X,X,X,X,X,667,91,50050
States,Maine,2018,24,X,0.0911993,X,X,X,X,X,X,4,19,4386
States,Maryland,2018,24,X,0.863107,X,X,X,X,X,X,43,17,4982
States,Massachusetts,2018,24,X,0.650836,X,X,X,X,X,X,185,29,28425
States,Michigan,2018,24,X,0.723549,X,X,X,X,X,X,130,71,17967
States,Minnesota,2018,24,X,0.327439,X,X,X,X,X,X,5,7,1527
States,Mississippi,2018,24,X,1.26806,X,X,X,X,X,X,208,45,16403
States,Missouri,2018,24,X,0.0935891,X,X,X,X,X,X,2,16,2137
States,Montana,2018,24,X,0,X,X,X,X,X,X,0,4,1945
States,Nebraska,2018,24,X,1.10222,X,X,X,X,X,X,73,41,6623
States,Nevada,2018,24,X,0.558036,X,X,X,X,X,X,85,32,15232
States,New Hampshire,2018,24,X,0.780142,X,X,X,X,X,X,11,12,1410
States,New Jersey,2018,24,X,1.76026,X,X,X,X,X,X,431,36,24485
States,New Mexico,2018,24,X,1.01294,X,X,X,X,X,X,137,32,13525
States,New York,2018,24,X,0.0407609,X,X,X,X,X,X,3,37,7360
States,North Carolina,2018,24,X,0.423025,X,X,X,X,X,X,28,25,6619
States,North Dakota,2018,24,X,0.535475,X,X,X,X,X,X,4,4,747
States,Ohio,2018,24,X,0.771718,X,X,X,X,X,X,74,28,9589
States,Oklahoma,2018,24,X,0.578778,X,X,X,X,X,X,9,11,1555
States,Oregon,2018,24,X,0.7486,X,X,X,X,X,X,266,73,35533
States,Pennsylvania,2018,24,X,0.652549,X,X,X,X,X,X,318,127,48732
States,Rhode Island,2018,24,X,0.145433,X,X,X,X,X,X,5,22,3438
States,South Carolina,2018,24,X,0.297137,X,X,X,X,X,X,11,9,3702
States,South Dakota,2018,24,X,0.672116,X,X,X,X,X,X,37,23,5505
States,Tennessee,2018,24,X,0.210768,X,X,X,X,X,X,11,47,5219
States,Texas,2018,24,X,1.59816,X,X,X,X,X,X,320,92,20023
States,Utah,2018,24,X,0.318847,X,X,X,X,X,X,27,18,8468
States,Vermont,2018,24,X,1.57068,X,X,X,X,X,X,18,5,1146
States,Virginia,2018,24,X,0.928725,X,X,X,X,X,X,808,117,87001
States,Washington,2018,24,X,0.301694,X,X,X,X,X,X,13,37,4309
States,West Virginia,2018,24,X,0.210322,X,X,X,X,X,X,13,25,6181
States,Wisconsin,2018,24,X,0.171527,X,X,X,X,X,X,4,19,2332
States,Wyoming,2018,24,X,0.494896,X,X,X,X,X,X,16,15,3233
States,Puerto Rico,2018,24,X,4.93957,X,X,X,X,X,X,94,4,1903
States,Virgin Islands,2018,24,X,1.09204,X,X,X,X,X,X,7,2,641
States,New York City,2018,24,X,1.48538,X,X,X,X,X,X,1474,71,99234
States,Alabama,2018,25,X,0.669529,X,X,X,X,X,X,184,80,27482
States,Alaska,2018,25,X,1.35959,X,X,X,X,X,X,58,15,4266
States,Arizona,2018,25,X,1.93483,X,X,X,X,X,X,288,42,14885
States,Arkansas,2018,25,X,0.564016,X,X,X,X,X,X,10,8,1773
States,California,2018,25,X,1.64565,X,X,X,X,X,X,526,81,31963
States,Colorado,2018,25,X,0.207263,X,X,X,X,X,X,46,41,22194
States,Connecticut,2018,25,X,1.1535,X,X,X,X,X,X,13,6,1127
States,Delaware,2018,25,X,0.0469484,X,X,X,X,X,X,1,10,2130
States,District of Columbia,2018,25,X,1.64323,X,X,X,X,X,X,215,5,13084
States,Florida,2018,25,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2018,25,X,1.23209,X,X,X,X,X,X,516,45,41880
States,Hawaii,2018,25,X,1.78571,X,X,X,X,X,X,16,14,896
States,Idaho,2018,25,X,0.18018,X,X,X,X,X,X,1,2,555
States,Illinois,2018,25,X,0.72805,X,X,X,X,X,X,269,63,36948
States,Indiana,2018,25,X,0.721021,X,X,X,X,X,X,13,15,1803
States,Iowa,2018,25,X,0,X,X,X,X,X,X,0,7,1449
States,Kansas,2018,25,X,0.107124,X,X,X,X,X,X,2,11,1867
States,Kentucky,2018,25,X,0.254151,X,X,X,X,X,X,15,9,5902
States,Louisiana,2018,25,X,1.35339,X,X,X,X,X,X,672,91,49653
States,Maine,2018,25,X,0.0929368,X,X,X,X,X,X,4,19,4304
States,Maryland,2018,25,X,0.794834,X,X,X,X,X,X,32,15,4026
States,Massachusetts,2018,25,X,0.695557,X,X,X,X,X,X,178,29,25591
States,Michigan,2018,25,X,0.405308,X,X,X,X,X,X,73,70,18011
States,Minnesota,2018,25,X,0.702487,X,X,X,X,X,X,37,14,5267
States,Mississippi,2018,25,X,1.14653,X,X,X,X,X,X,191,44,16659
States,Missouri,2018,25,X,0.231589,X,X,X,X,X,X,5,16,2159
States,Montana,2018,25,X,0,X,X,X,X,X,X,0,4,1645
States,Nebraska,2018,25,X,0.307587,X,X,X,X,X,X,18,41,5852
States,Nevada,2018,25,X,0.467892,X,X,X,X,X,X,69,30,14747
States,New Hampshire,2018,25,X,1.00358,X,X,X,X,X,X,14,12,1395
States,New Jersey,2018,25,X,1.6755,X,X,X,X,X,X,411,36,24530
States,New Mexico,2018,25,X,1.03814,X,X,X,X,X,X,135,30,13004
States,New York,2018,25,X,0,X,X,X,X,X,X,0,37,7529
States,North Carolina,2018,25,X,0.435662,X,X,X,X,X,X,28,25,6427
States,North Dakota,2018,25,X,0.41841,X,X,X,X,X,X,3,4,717
States,Ohio,2018,25,X,0.503514,X,X,X,X,X,X,48,28,9533
States,Oklahoma,2018,25,0,0,X,X,X,X,X,X,0,0,0
States,Oregon,2018,25,X,0.697553,X,X,X,X,X,X,240,72,34406
States,Pennsylvania,2018,25,X,0.54252,X,X,X,X,X,X,280,132,51611
States,Rhode Island,2018,25,X,0.259488,X,X,X,X,X,X,8,22,3083
States,South Carolina,2018,25,X,0.49903,X,X,X,X,X,X,18,10,3607
States,South Dakota,2018,25,X,0.559493,X,X,X,X,X,X,30,23,5362
States,Tennessee,2018,25,X,0.39128,X,X,X,X,X,X,21,47,5367
States,Texas,2018,25,X,1.32682,X,X,X,X,X,X,250,91,18842
States,Utah,2018,25,X,0.590195,X,X,X,X,X,X,124,42,21010
States,Vermont,2018,25,X,1.27551,X,X,X,X,X,X,15,5,1176
States,Virginia,2018,25,X,0.942518,X,X,X,X,X,X,790,109,83818
States,Washington,2018,25,X,0.336619,X,X,X,X,X,X,14,36,4159
States,West Virginia,2018,25,X,0.182788,X,X,X,X,X,X,12,24,6565
States,Wisconsin,2018,25,X,0.121704,X,X,X,X,X,X,3,19,2465
States,Wyoming,2018,25,X,0.71966,X,X,X,X,X,X,22,15,3057
States,Puerto Rico,2018,25,X,5.57452,X,X,X,X,X,X,98,4,1758
States,Virgin Islands,2018,25,X,1.22378,X,X,X,X,X,X,7,2,572
States,New York City,2018,25,X,1.31214,X,X,X,X,X,X,1301,70,99151
States,Alabama,2018,26,X,0.653864,X,X,X,X,X,X,222,79,33952
States,Alaska,2018,26,X,1.91693,X,X,X,X,X,X,84,15,4382
States,Arizona,2018,26,X,1.78559,X,X,X,X,X,X,266,41,14897
States,Arkansas,2018,26,X,0.653595,X,X,X,X,X,X,11,7,1683
States,California,2018,26,X,1.53626,X,X,X,X,X,X,493,84,32091
States,Colorado,2018,26,X,0.272491,X,X,X,X,X,X,65,41,23854
States,Connecticut,2018,26,X,1.84136,X,X,X,X,X,X,13,4,706
States,Delaware,2018,26,X,0.369174,X,X,X,X,X,X,8,10,2167
States,District of Columbia,2018,26,X,1.4592,X,X,X,X,X,X,196,5,13432
States,Florida,2018,26,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2018,26,X,1.14853,X,X,X,X,X,X,457,44,39790
States,Hawaii,2018,26,X,1.14025,X,X,X,X,X,X,10,14,877
States,Idaho,2018,26,X,0.189394,X,X,X,X,X,X,1,2,528
States,Illinois,2018,26,X,0.643269,X,X,X,X,X,X,239,63,37154
States,Indiana,2018,26,X,0.657895,X,X,X,X,X,X,16,15,2432
States,Iowa,2018,26,X,0,X,X,X,X,X,X,0,7,1400
States,Kansas,2018,26,X,1.05337,X,X,X,X,X,X,15,9,1424
States,Kentucky,2018,26,X,0.075643,X,X,X,X,X,X,3,7,3966
States,Louisiana,2018,26,X,1.36253,X,X,X,X,X,X,669,90,49100
States,Maine,2018,26,X,0,X,X,X,X,X,X,0,19,4092
States,Maryland,2018,26,X,0.927866,X,X,X,X,X,X,31,15,3341
States,Massachusetts,2018,26,X,0.719451,X,X,X,X,X,X,192,28,26687
States,Michigan,2018,26,X,0.449884,X,X,X,X,X,X,68,68,15115
States,Minnesota,2018,26,X,0.843143,X,X,X,X,X,X,53,14,6286
States,Mississippi,2018,26,X,1.15998,X,X,X,X,X,X,168,45,14483
States,Missouri,2018,26,X,0.285987,X,X,X,X,X,X,6,16,2098
States,Montana,2018,26,X,0,X,X,X,X,X,X,0,4,1939
States,Nebraska,2018,26,X,0.358365,X,X,X,X,X,X,22,41,6139
States,Nevada,2018,26,X,0.210612,X,X,X,X,X,X,31,30,14719
States,New Hampshire,2018,26,X,0.538876,X,X,X,X,X,X,7,12,1299
States,New Jersey,2018,26,X,1.39117,X,X,X,X,X,X,339,35,24368
States,New Mexico,2018,26,X,0.968442,X,X,X,X,X,X,116,26,11978
States,New York,2018,26,X,0.0150943,X,X,X,X,X,X,1,36,6625
States,North Carolina,2018,26,X,0.32269,X,X,X,X,X,X,19,22,5888
States,North Dakota,2018,26,X,0.391134,X,X,X,X,X,X,3,4,767
States,Ohio,2018,26,X,0.618319,X,X,X,X,X,X,59,26,9542
States,Oklahoma,2018,26,X,0.204988,X,X,X,X,X,X,6,12,2927
States,Oregon,2018,26,X,0.58273,X,X,X,X,X,X,198,72,33978
States,Pennsylvania,2018,26,X,0.510015,X,X,X,X,X,X,261,134,51175
States,Rhode Island,2018,26,X,0.0296384,X,X,X,X,X,X,1,22,3374
States,South Carolina,2018,26,X,0.591366,X,X,X,X,X,X,20,10,3382
States,South Dakota,2018,26,X,0.660345,X,X,X,X,X,X,39,23,5906
States,Tennessee,2018,26,X,0.237954,X,X,X,X,X,X,12,48,5043
States,Texas,2018,26,X,1.7444,X,X,X,X,X,X,288,91,16510
States,Utah,2018,26,X,0.210103,X,X,X,X,X,X,115,46,54735
States,Vermont,2018,26,X,1.67598,X,X,X,X,X,X,18,5,1074
States,Virginia,2018,26,X,0.895024,X,X,X,X,X,X,767,110,85696
States,Washington,2018,26,X,0.475475,X,X,X,X,X,X,19,36,3996
States,West Virginia,2018,26,X,0.1,X,X,X,X,X,X,6,24,6000
States,Wisconsin,2018,26,X,0.0433463,X,X,X,X,X,X,1,18,2307
States,Wyoming,2018,26,X,0.673293,X,X,X,X,X,X,21,14,3119
States,Puerto Rico,2018,26,X,5.35065,X,X,X,X,X,X,103,4,1925
States,Virgin Islands,2018,26,X,0,X,X,X,X,X,X,0,2,614
States,New York City,2018,26,X,1.22518,X,X,X,X,X,X,1183,69,96557
States,Alabama,2018,27,X,0.71865,X,X,X,X,X,X,247,78,34370
States,Alaska,2018,27,X,1.72048,X,X,X,X,X,X,81,15,4708
States,Arizona,2018,27,X,1.86575,X,X,X,X,X,X,189,37,10130
States,Arkansas,2018,27,X,0.632511,X,X,X,X,X,X,10,7,1581
States,California,2018,27,X,1.09491,X,X,X,X,X,X,380,89,34706
States,Colorado,2018,27,X,0.208792,X,X,X,X,X,X,37,41,17721
States,Connecticut,2018,27,X,0.262467,X,X,X,X,X,X,1,4,381
States,Delaware,2018,27,X,0,X,X,X,X,X,X,0,10,1697
States,District of Columbia,2018,27,X,1.18168,X,X,X,X,X,X,128,5,10832
States,Florida,2018,27,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2018,27,X,1.09503,X,X,X,X,X,X,426,44,38903
States,Hawaii,2018,27,X,1.93939,X,X,X,X,X,X,16,14,825
States,Idaho,2018,27,X,0.204499,X,X,X,X,X,X,1,2,489
States,Illinois,2018,27,X,0.738426,X,X,X,X,X,X,241,61,32637
States,Indiana,2018,27,X,0.749866,X,X,X,X,X,X,14,16,1867
States,Iowa,2018,27,X,0,X,X,X,X,X,X,0,6,766
States,Kansas,2018,27,X,0.294118,X,X,X,X,X,X,4,9,1360
States,Kentucky,2018,27,X,0.190114,X,X,X,X,X,X,11,10,5786
States,Louisiana,2018,27,X,1.33875,X,X,X,X,X,X,623,90,46536
States,Maine,2018,27,X,0.0869565,X,X,X,X,X,X,3,19,3450
States,Maryland,2018,27,X,0.925047,X,X,X,X,X,X,39,17,4216
States,Massachusetts,2018,27,X,0.703415,X,X,X,X,X,X,159,29,22604
States,Michigan,2018,27,X,0.37167,X,X,X,X,X,X,54,67,14529
States,Minnesota,2018,27,X,0.443022,X,X,X,X,X,X,18,15,4063
States,Mississippi,2018,27,X,1.35505,X,X,X,X,X,X,193,43,14243
States,Missouri,2018,27,X,0,X,X,X,X,X,X,0,16,1891
States,Montana,2018,27,X,0,X,X,X,X,X,X,0,3,439
States,Nebraska,2018,27,X,1.37981,X,X,X,X,X,X,95,40,6885
States,Nevada,2018,27,X,0.339648,X,X,X,X,X,X,45,31,13249
States,New Hampshire,2018,27,X,0.294695,X,X,X,X,X,X,3,12,1018
States,New Jersey,2018,27,X,1.44997,X,X,X,X,X,X,363,37,25035
States,New Mexico,2018,27,X,1.09665,X,X,X,X,X,X,139,30,12675
States,New York,2018,27,X,0.176025,X,X,X,X,X,X,10,35,5681
States,North Carolina,2018,27,X,0.426487,X,X,X,X,X,X,19,21,4455
States,North Dakota,2018,27,X,0.536193,X,X,X,X,X,X,4,4,746
States,Ohio,2018,27,X,0.530127,X,X,X,X,X,X,41,28,7734
States,Oklahoma,2018,27,X,0.308166,X,X,X,X,X,X,8,12,2596
States,Oregon,2018,27,X,0.599857,X,X,X,X,X,X,201,72,33508
States,Pennsylvania,2018,27,X,0.494634,X,X,X,X,X,X,236,135,47712
States,Rhode Island,2018,27,X,0.126904,X,X,X,X,X,X,4,23,3152
States,South Carolina,2018,27,X,0.408805,X,X,X,X,X,X,13,10,3180
States,South Dakota,2018,27,X,0.682382,X,X,X,X,X,X,33,23,4836
States,Tennessee,2018,27,X,0.491768,X,X,X,X,X,X,23,49,4677
States,Texas,2018,27,X,1.27277,X,X,X,X,X,X,211,90,16578
States,Utah,2018,27,X,0.0157468,X,X,X,X,X,X,8,46,50804
States,Vermont,2018,27,X,1.65138,X,X,X,X,X,X,18,5,1090
States,Virginia,2018,27,X,0.856544,X,X,X,X,X,X,723,113,84409
States,Washington,2018,27,X,0.310078,X,X,X,X,X,X,12,36,3870
States,West Virginia,2018,27,X,0.276906,X,X,X,X,X,X,15,24,5417
States,Wisconsin,2018,27,X,0.158646,X,X,X,X,X,X,3,18,1891
States,Wyoming,2018,27,X,0.728332,X,X,X,X,X,X,20,14,2746
States,Puerto Rico,2018,27,X,4.96829,X,X,X,X,X,X,94,4,1892
States,Virgin Islands,2018,27,X,0.676819,X,X,X,X,X,X,4,2,591
States,New York City,2018,27,X,1.06748,X,X,X,X,X,X,989,66,92648
States,Alabama,2018,28,X,0.602153,X,X,X,X,X,X,226,80,37532
States,Alaska,2018,28,X,1.80654,X,X,X,X,X,X,79,15,4373
States,Arizona,2018,28,X,1.61422,X,X,X,X,X,X,238,43,14744
States,Arkansas,2018,28,X,0.688924,X,X,X,X,X,X,13,7,1887
States,California,2018,28,X,0.98471,X,X,X,X,X,X,398,92,40418
States,Colorado,2018,28,X,0.24433,X,X,X,X,X,X,53,41,21692
States,Connecticut,2018,28,X,1.15512,X,X,X,X,X,X,7,4,606
States,Delaware,2018,28,X,0,X,X,X,X,X,X,0,10,2395
States,District of Columbia,2018,28,X,1.20312,X,X,X,X,X,X,162,5,13465
States,Florida,2018,28,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2018,28,X,1.07322,X,X,X,X,X,X,446,43,41557
States,Hawaii,2018,28,X,0.93361,X,X,X,X,X,X,9,14,964
States,Idaho,2018,28,X,0,X,X,X,X,X,X,0,2,529
States,Illinois,2018,28,X,0.69657,X,X,X,X,X,X,264,61,37900
States,Indiana,2018,28,X,0.82203,X,X,X,X,X,X,20,16,2433
States,Iowa,2018,28,X,0.173762,X,X,X,X,X,X,2,7,1151
States,Kansas,2018,28,X,0,X,X,X,X,X,X,0,9,1602
States,Kentucky,2018,28,X,0.229961,X,X,X,X,X,X,14,9,6088
States,Louisiana,2018,28,X,1.26171,X,X,X,X,X,X,602,89,47713
States,Maine,2018,28,X,0.0236463,X,X,X,X,X,X,1,19,4229
States,Maryland,2018,28,X,1.013,X,X,X,X,X,X,53,16,5232
States,Massachusetts,2018,28,X,0.802852,X,X,X,X,X,X,241,30,30018
States,Michigan,2018,28,X,0.330374,X,X,X,X,X,X,48,62,14529
States,Minnesota,2018,28,X,0.526712,X,X,X,X,X,X,28,15,5316
States,Mississippi,2018,28,X,1.1408,X,X,X,X,X,X,190,44,16655
States,Missouri,2018,28,X,0,X,X,X,X,X,X,0,15,2079
States,Montana,2018,28,X,0,X,X,X,X,X,X,0,4,1974
States,Nebraska,2018,28,X,1.00085,X,X,X,X,X,X,59,40,5895
States,Nevada,2018,28,X,0.320076,X,X,X,X,X,X,47,30,14684
States,New Hampshire,2018,28,X,0.445765,X,X,X,X,X,X,6,12,1346
States,New Jersey,2018,28,X,1.29799,X,X,X,X,X,X,332,38,25578
States,New Mexico,2018,28,X,1.0292,X,X,X,X,X,X,135,31,13117
States,New York,2018,28,X,0,X,X,X,X,X,X,0,36,7055
States,North Carolina,2018,28,X,0.575214,X,X,X,X,X,X,33,20,5737
States,North Dakota,2018,28,X,0.26178,X,X,X,X,X,X,2,4,764
States,Ohio,2018,28,X,0.516582,X,X,X,X,X,X,50,27,9679
States,Oklahoma,2018,28,X,0.356205,X,X,X,X,X,X,19,14,5334
States,Oregon,2018,28,X,0.469835,X,X,X,X,X,X,163,73,34693
States,Pennsylvania,2018,28,X,0.481905,X,X,X,X,X,X,251,134,52085
States,Rhode Island,2018,28,X,0.0256937,X,X,X,X,X,X,1,23,3892
States,South Carolina,2018,28,X,0.372836,X,X,X,X,X,X,14,10,3755
States,South Dakota,2018,28,X,0.339367,X,X,X,X,X,X,21,23,6188
States,Tennessee,2018,28,X,0.077821,X,X,X,X,X,X,4,46,5140
States,Texas,2018,28,X,1.35064,X,X,X,X,X,X,256,91,18954
States,Utah,2018,28,X,0.194384,X,X,X,X,X,X,121,46,62248
States,Vermont,2018,28,X,1.1535,X,X,X,X,X,X,13,5,1127
States,Virginia,2018,28,X,0.78294,X,X,X,X,X,X,619,108,79061
States,Washington,2018,28,X,0.205814,X,X,X,X,X,X,8,36,3887
States,West Virginia,2018,28,X,0.260945,X,X,X,X,X,X,18,26,6898
States,Wisconsin,2018,28,X,0.255211,X,X,X,X,X,X,6,17,2351
States,Wyoming,2018,28,X,0.893683,X,X,X,X,X,X,29,14,3245
States,Puerto Rico,2018,28,X,2.2805,X,X,X,X,X,X,40,4,1754
States,Virgin Islands,2018,28,X,0,X,X,X,X,X,X,0,2,667
States,New York City,2018,28,X,1.11572,X,X,X,X,X,X,1097,69,98322
States,Alabama,2018,29,X,0.617486,X,X,X,X,X,X,226,78,36600
States,Alaska,2018,29,X,1.47645,X,X,X,X,X,X,63,15,4267
States,Arizona,2018,29,X,1.21347,X,X,X,X,X,X,142,36,11702
States,Arkansas,2018,29,X,0.763359,X,X,X,X,X,X,12,7,1572
States,California,2018,29,X,0.933866,X,X,X,X,X,X,379,93,40584
States,Colorado,2018,29,X,0.215856,X,X,X,X,X,X,48,41,22237
States,Connecticut,2018,29,X,2.2508,X,X,X,X,X,X,14,4,622
States,Delaware,2018,29,X,0.302637,X,X,X,X,X,X,7,10,2313
States,District of Columbia,2018,29,X,1.05352,X,X,X,X,X,X,137,4,13004
States,Florida,2018,29,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2018,29,X,0.953841,X,X,X,X,X,X,392,43,41097
States,Hawaii,2018,29,X,1.15789,X,X,X,X,X,X,11,14,950
States,Idaho,2018,29,X,0,X,X,X,X,X,X,0,2,546
States,Illinois,2018,29,X,0.590593,X,X,X,X,X,X,221,60,37420
States,Indiana,2018,29,X,1.05773,X,X,X,X,X,X,24,16,2269
States,Iowa,2018,29,X,0.0748503,X,X,X,X,X,X,1,7,1336
States,Kansas,2018,29,X,0.14892,X,X,X,X,X,X,2,7,1343
States,Kentucky,2018,29,X,0.323154,X,X,X,X,X,X,20,10,6189
States,Louisiana,2018,29,X,1.18918,X,X,X,X,X,X,569,90,47848
States,Maine,2018,29,X,0,X,X,X,X,X,X,0,18,3212
States,Maryland,2018,29,X,0.401714,X,X,X,X,X,X,15,13,3734
States,Massachusetts,2018,29,X,0.657088,X,X,X,X,X,X,193,29,29372
States,Michigan,2018,29,X,0.260573,X,X,X,X,X,X,39,62,14967
States,Minnesota,2018,29,X,0.8449,X,X,X,X,X,X,42,14,4971
States,Mississippi,2018,29,X,0.997889,X,X,X,X,X,X,156,42,15633
States,Missouri,2018,29,X,0.103146,X,X,X,X,X,X,2,14,1939
States,Montana,2018,29,X,0,X,X,X,X,X,X,0,4,1950
States,Nebraska,2018,29,X,0.985687,X,X,X,X,X,X,73,41,7406
States,Nevada,2018,29,X,0.423499,X,X,X,X,X,X,39,27,9209
States,New Hampshire,2018,29,X,0.0770416,X,X,X,X,X,X,1,12,1298
States,New Jersey,2018,29,X,1.24432,X,X,X,X,X,X,312,37,25074
States,New Mexico,2018,29,X,0.782473,X,X,X,X,X,X,105,30,13419
States,New York,2018,29,X,0,X,X,X,X,X,X,0,35,6891
States,North Carolina,2018,29,X,0.0723197,X,X,X,X,X,X,4,18,5531
States,North Dakota,2018,29,X,0.134048,X,X,X,X,X,X,1,4,746
States,Ohio,2018,29,X,0.513627,X,X,X,X,X,X,49,26,9540
States,Oklahoma,2018,29,X,0.338409,X,X,X,X,X,X,10,12,2955
States,Oregon,2018,29,X,0.421065,X,X,X,X,X,X,146,72,34674
States,Pennsylvania,2018,29,X,0.356381,X,X,X,X,X,X,157,135,44054
States,Rhode Island,2018,29,X,0,X,X,X,X,X,X,0,23,3789
States,South Carolina,2018,29,X,0.235156,X,X,X,X,X,X,8,9,3402
States,South Dakota,2018,29,X,0.43297,X,X,X,X,X,X,27,23,6236
States,Tennessee,2018,29,X,0.424119,X,X,X,X,X,X,23,49,5423
States,Texas,2018,29,X,1.06927,X,X,X,X,X,X,203,90,18985
States,Utah,2018,29,X,0.178874,X,X,X,X,X,X,111,46,62055
States,Vermont,2018,29,X,1.42857,X,X,X,X,X,X,15,4,1050
States,Virginia,2018,29,X,0.731648,X,X,X,X,X,X,602,105,82280
States,Washington,2018,29,X,0.225677,X,X,X,X,X,X,9,36,3988
States,West Virginia,2018,29,X,0.127755,X,X,X,X,X,X,8,23,6262
States,Wisconsin,2018,29,X,0.389105,X,X,X,X,X,X,10,18,2570
States,Wyoming,2018,29,X,0.397483,X,X,X,X,X,X,12,14,3019
States,Puerto Rico,2018,29,X,4.55032,X,X,X,X,X,X,85,4,1868
States,Virgin Islands,2018,29,X,0.182149,X,X,X,X,X,X,1,2,549
States,New York City,2018,29,X,1.04192,X,X,X,X,X,X,1010,68,96936
States,Alabama,2018,30,X,0.61808,X,X,X,X,X,X,211,77,34138
States,Alaska,2018,30,X,1.3363,X,X,X,X,X,X,60,15,4490
States,Arizona,2018,30,X,1.72563,X,X,X,X,X,X,260,43,15067
States,Arkansas,2018,30,X,0.448934,X,X,X,X,X,X,8,7,1782
States,California,2018,30,X,0.946458,X,X,X,X,X,X,382,90,40361
States,Colorado,2018,30,X,0.159526,X,X,X,X,X,X,35,41,21940
States,Connecticut,2018,30,X,0.339559,X,X,X,X,X,X,2,4,589
States,Delaware,2018,30,X,0.131868,X,X,X,X,X,X,3,10,2275
States,District of Columbia,2018,30,X,1.03181,X,X,X,X,X,X,133,4,12890
States,Florida,2018,30,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2018,30,X,1.09775,X,X,X,X,X,X,441,43,40173
States,Hawaii,2018,30,X,0.909091,X,X,X,X,X,X,9,14,990
States,Idaho,2018,30,X,0.322581,X,X,X,X,X,X,1,2,310
States,Illinois,2018,30,X,0.458395,X,X,X,X,X,X,164,60,35777
States,Indiana,2018,30,X,0.742881,X,X,X,X,X,X,18,16,2423
States,Iowa,2018,30,X,0.0765111,X,X,X,X,X,X,1,7,1307
States,Kansas,2018,30,X,0.074184,X,X,X,X,X,X,1,7,1348
States,Kentucky,2018,30,X,0.226317,X,X,X,X,X,X,14,9,6186
States,Louisiana,2018,30,X,1.30786,X,X,X,X,X,X,638,89,48782
States,Maine,2018,30,X,0.0878477,X,X,X,X,X,X,3,18,3415
States,Maryland,2018,30,X,0.45719,X,X,X,X,X,X,22,14,4812
States,Massachusetts,2018,30,X,0.667453,X,X,X,X,X,X,198,28,29665
States,Michigan,2018,30,X,0.39804,X,X,X,X,X,X,65,67,16330
States,Minnesota,2018,30,X,0.633762,X,X,X,X,X,X,33,15,5207
States,Mississippi,2018,30,X,1.14843,X,X,X,X,X,X,198,44,17241
States,Missouri,2018,30,X,0.04914,X,X,X,X,X,X,1,15,2035
States,Montana,2018,30,X,0,X,X,X,X,X,X,0,4,1969
States,Nebraska,2018,30,X,0.573643,X,X,X,X,X,X,37,41,6450
States,Nevada,2018,30,X,0.334865,X,X,X,X,X,X,51,30,15230
States,New Hampshire,2018,30,X,0.60015,X,X,X,X,X,X,8,12,1333
States,New Jersey,2018,30,X,1.13838,X,X,X,X,X,X,288,37,25299
States,New Mexico,2018,30,X,0.871948,X,X,X,X,X,X,35,12,4014
States,New York,2018,30,X,0.0135135,X,X,X,X,X,X,1,34,7400
States,North Carolina,2018,30,X,0.23595,X,X,X,X,X,X,11,15,4662
States,North Dakota,2018,30,X,0.163399,X,X,X,X,X,X,1,3,612
States,Ohio,2018,30,X,0.314597,X,X,X,X,X,X,30,27,9536
States,Oklahoma,2018,30,X,0.252343,X,X,X,X,X,X,7,11,2774
States,Oregon,2018,30,X,0.349108,X,X,X,X,X,X,117,73,33514
States,Pennsylvania,2018,30,X,0.34642,X,X,X,X,X,X,168,131,48496
